tick,angle,x,y,vx,vy
91,-52.380564602425771,75.420788711064361,-92.951116588530269,1.8484736337710692,-0.97854018927097786
92,-52.380564602423647,77.285182960498815,-93.928731587138671,1.864394249434449,-0.97761499860840473
93,-52.3805646024216,79.165307899566614,-94.905473687460386,1.8801249390677914,-0.97674210032171249
94,-52.38056460241954,81.06097723781194,-95.881392226272311,1.8956693382453218,-0.9759185388119247
95,-52.380564602417351,82.972008185859806,-96.856533751804747,1.9110309480478671,-0.97514152553243461
96,-52.380564602414992,84.898221327814397,-97.830942181351844,1.9262131419545951,-0.97440842954709705
97,-52.380564602412434,86.839440500166717,-98.804658949973827,1.9412191723523258,-0.97371676862198298
98,-52.380564602409649,88.795492676850671,-99.777723150794458,1.9560521766839609,-0.97306420082063383
99,-52.380564602406615,90.766207860107031,-100.75017166736882,1.9707151832563596,-0.97244851657435749
100,-52.380564602403325,92.751418976833861,-101.72203929856954,1.9852111167268351,-0.9718676312007164
101,-52.380564602399744,94.750961780120235,-102.69335887641442,1.9995428032863731,-0.97131957784487533
102,-52.380564602395886,96.764674755676879,-103.66416137723434,2.013712975556639,-0.97080250081990938
103,-52.380564602391701,98.792399032893769,-104.63447602655786,2.0277242772168909,-0.97031464932352096
104,-52.380564602387182,100.83397830026976,-105.60433039806776,2.0415792673759894,-0.9698543715098934
105,-52.380564602382293,102.88925872497362,-106.57375050696436,2.0552804247038541,-0.96942010889660613
106,-52.380564602377078,104.9580888763095,-107.54276089805204,2.0688301513358862,-0.96901039108767517
107,-52.380564602371471,107.04031965287264,-108.51138472884689,2.0822307765631374,-0.96862383079485004
108,-52.380564602365475,109.1358042131929,-109.47964384798721,2.0954845603202599,-0.96825911914031204
109,-52.38056460235908,111.24439790967551,-110.44755886921207,2.1085936964826102,-0.96791502122486439
110,-52.380564602352258,113.36595822565874,-111.41514924115869,2.1215603159832259,-0.96759037194661368
111,-52.38056460234499,115.50034471541855,-112.38243331321466,2.1343864897597986,-0.96728407205598055
112,-52.380564602337294,117.64741894695973,-113.34942839764835,2.1470742315411866,-0.96699508443368432
