tick,angle
1248,-60.838525396678705
1249,-60.825349150442847
1250,-60.799235200870363
1251,-60.761416950543712
1252,-60.714023467225985
1253,-60.659139219018918
1254,-60.599773627368499
1255,-60.535617868494164
1256,-60.471659475981077
1257,-60.409306014364667
1258,-60.351061519994403
1259,-60.295734970481597
1260,-60.247138825982518
1261,-60.205395657301068
1262,-60.171720171546532
1263,-60.143754241786375
1264,-60.124311907476468
1265,-60.112761531591858
1266,-60.109798606873895
1267,-60.112761531591858
1268,-60.124311907476468
1269,-60.143754241786375
1270,-60.171720171546532
1271,-60.205395657301068
1272,-60.247138825982518
1273,-60.295734970481597
1274,-60.351061519994403
1275,-60.409306014364667
1276,-60.471659475981077
1277,-60.535617868494164
1278,-60.599773627368499
1279,-60.659139219018918
1280,-60.714023467225985
1281,-60.761416950543712
1282,-60.799235200870363
1283,-60.825349150442847
1284,-60.838525396678705
1285,-60.838525396678705
1286,-60.825349150442847
1287,-60.800360597053832
1288,-60.762131996420791
1289,-60.715145417876236
1290,-60.660870241909542
1291,-60.602399766587112
1292,-60.53953511693787
1293,-60.477404606260244
1294,-60.417590075129759
1295,-60.362804680666464
1296,-60.312097829214331
1297,-60.269548609962541
1298,-60.23555698695295
1299,-60.211606785277993
1300,-60.195568961577607
1301,-60.190418504610221
1302,-60.195568961577607
1303,-60.211606785277993
1304,-60.23555698695295
1305,-60.269548609962541
1306,-60.312097829214331
1307,-60.362804680666464
1308,-60.417590075129759
1309,-60.477404606260244
1310,-60.53953511693787
1311,-60.602399766587112
1312,-60.660870241909542
1313,-60.715145417876236
1314,-60.762131996420791
1315,-60.800360597053832
1316,-60.825349150442847
1317,-60.838525396678705
1318,-60.838525396678705
1319,-60.825349150442847
1320,-60.799235200870363
1321,-60.761416950543712
1322,-60.714023467225985
1323,-60.659139219018918
1324,-60.599773627368499
1325,-60.535617868494164
1326,-60.471659475981077
1327,-60.409306014364667
1328,-60.351061519994403
1329,-60.295734970481597
1330,-60.247138825982518
1331,-60.205395657301068
1332,-60.171720171546532
1333,-60.143754241786375
1334,-60.124311907476468
1335,-60.112761531591858
1336,-60.109798606873895
1337,-60.112761531591858
1338,-60.124311907476468
1339,-60.143754241786375
1340,-60.171720171546532
1341,-60.205395657301068
1342,-60.247138825982518
1343,-60.295734970481597
1344,-60.351061519994403
1345,-60.409306014364667
1346,-60.471659475981077
1347,-60.535617868494164
1348,-60.599773627368499
1349,-60.659139219018918
1350,-60.714023467225985
1351,-60.761416950543712
1352,-60.799235200870363
1353,-60.825349150442847
1354,-60.838525396678705
1355,-60.838525396678705
1356,-60.825349150442847
1357,-60.800360597053832
1358,-60.762131996420791
1359,-60.715145417876236
1360,-60.660870241909542
1361,-60.602399766587112
1362,-60.53953511693787
1363,-60.477404606260244
1364,-60.417590075129759
1365,-60.362804680666464
1366,-60.312097829214331
1367,-60.269548609962541
1368,-60.23555698695295
1369,-60.211606785277993
1370,-60.195568961577607
1371,-60.190418504610221
1372,-60.195568961577607
1373,-60.211606785277993
1374,-60.23555698695295
1375,-60.269548609962541
1376,-60.312097829214331
1377,-60.362804680666464
1378,-60.417590075129759
1379,-60.477404606260244
1380,-60.53953511693787
1381,-60.602399766587112
1382,-60.660870241909542
1383,-60.715145417876236
1384,-60.762131996420791
1385,-60.800360597053832
1386,-60.825349150442847
1387,-60.838525396678705
1388,-60.838525396678705
1389,-60.825349150442847
1390,-60.799235200870363
1391,-60.761416950543712
1392,-60.714023467225985
1393,-60.659139219018918
1394,-60.599773627368499
1395,-60.535617868494164
1396,-60.471659475981077
1397,-60.409306014364667
1398,-60.351061519994403
1399,-60.295734970481597
1400,-60.247138825982518
1401,-60.205395657301068
1402,-60.171720171546532
1403,-60.143754241786375
1404,-60.124311907476468
1405,-60.112761531591858
1406,-60.109798606873895
1407,-60.112761531591858
1408,-60.124311907476468
1409,-60.143754241786375
1410,-60.171720171546532
1411,-60.205395657301068
1412,-60.247138825982518
1413,-60.295734970481597
1414,-60.351061519994403
1415,-60.409306014364667
1416,-60.471659475981077
1417,-60.535617868494164
1418,-60.599773627368499
1419,-60.659139219018918
1420,-60.714023467225985
1421,-60.761416950543712
1422,-60.799235200870363
1423,-60.825349150442847
1424,-60.838525396678705
1425,-60.838525396678705
1426,-60.825349150442847
1427,-60.800360597053832
1428,-60.762131996420791
1429,-60.715145417876236
1430,-60.660870241909542
1431,-60.602399766587112
1432,-60.53953511693787
1433,-60.477404606260244
1434,-60.417590075129759
1435,-60.362804680666464
1436,-60.312097829214331
1437,-60.269548609962541
1438,-60.23555698695295
1439,-60.211606785277993
1440,-60.195568961577607
1441,-60.190418504610221
1442,-60.195568961577607
1443,-60.211606785277993
1444,-60.23555698695295
1445,-60.269548609962541
1446,-60.312097829214331
1447,-60.362804680666464
1448,-60.417590075129759
1449,-60.477404606260244
1450,-60.53953511693787
1451,-60.602399766587112
1452,-60.660870241909542
1453,-60.715145417876236
1454,-60.762131996420791
1455,-60.800360597053832
1456,-60.825349150442847
1457,-60.838525396678705
1458,-60.838525396678705
1459,-60.825349150442847
1460,-60.799235200870363
1461,-60.761416950543712
1462,-60.714023467225985
1463,-60.659139219018918
1464,-60.599773627368499
1465,-60.535617868494164
1466,-60.471659475981077
1467,-60.409306014364667
1468,-60.351061519994403
1469,-60.295734970481597
1470,-60.247138825982518
1471,-60.205395657301068
1472,-60.171720171546532
1473,-60.143754241786375
1474,-60.124311907476468
1475,-60.112761531591858
1476,-60.109798606873895
1477,-60.112761531591858
1478,-60.124311907476468
1479,-60.143754241786375
1480,-60.171720171546532
1481,-60.205395657301068
1482,-60.247138825982518
1483,-60.295734970481597
1484,-60.351061519994403
1485,-60.409306014364667
1486,-60.471659475981077
1487,-60.535617868494164
1488,-60.599773627368499
1489,-60.659139219018918
1490,-60.714023467225985
1491,-60.761416950543712
1492,-60.799235200870363
1493,-60.825349150442847
1494,-60.838525396678705
1495,-60.838525396678705
1496,-60.825349150442847
1497,-60.800360597053832
1498,-60.762131996420791
1499,-60.715145417876236
1500,-60.660870241909542
1501,-60.602399766587112
1502,-60.53953511693787
1503,-60.477404606260244
1504,-60.417590075129759
1505,-60.362804680666464
1506,-60.312097829214331
1507,-60.269548609962541
1508,-60.23555698695295
1509,-60.211606785277993
1510,-60.195568961577607
1511,-60.190418504610221
1512,-60.195568961577607
1513,-60.211606785277993
1514,-60.23555698695295
1515,-60.269548609962541
1516,-60.312097829214331
1517,-60.362804680666464
1518,-60.417590075129759
1519,-60.477404606260244
1520,-60.53953511693787
1521,-60.602399766587112
1522,-60.660870241909542
1523,-60.715145417876236
1524,-60.762131996420791
1525,-60.800360597053832
1526,-60.825349150442847
1527,-60.838525396678705
1528,-60.837399076416034
1529,-60.822381194000613
1530,-60.794429457571738
1531,-60.752633365607743
1532,-60.699047232135314
1533,-60.634671605501623
1534,-60.560982414355806
1535,-60.476663642656384
1536,-60.382277100829619
1537,-60.276178556567686
1538,-60.156017192532637
1539,-60.015540249593691
1540,-59.849343011939666
1541,-59.649015816184445
1542,-59.404917893492197
1543,-59.103417696964975
1544,-58.73207048897693
1545,-58.276402346804268
1546,-57.722292887496202
1547,-57.053935204970855
1548,-56.259418494262299
1549,-55.327963834845704
1550,-54.252325249246447
1551,-53.0266371256089
1552,-51.651215979966267
1553,-50.129162816143037
1554,-48.467767369771529
1555,-46.675566870382937
1556,-44.766153319730662
1557,-42.754360735163928
1558,-40.657269736310013
1559,-38.491120815793991
1560,-36.275135962505772
1561,-34.027857233052899
1562,-31.767743163577254
1563,-29.513526112131533
1564,-27.28099332425802
1565,-25.087635636789411
1566,-22.948761737278765
1567,-20.879238472358441
1568,-18.889545512080886
1569,-16.991856783278312
1570,-15.195280737192981
1571,-13.508371267606185
1572,-11.933566263914711
